name,name_for_emails,phone,website,address,street,city,postal_code,latitude,longitude,time_zone,working_hours,working_hours_csv_compatible,verified,owner_id,owner_title,owner_link,cid,kgmid
"DENKO, NyaungU_02 _ _ MDY",Denko Nyaungu_02 _ _ Mdy,+95 9 940 549255,,"Nyaung U - Myingyan Rd, Nyaung-U",Nyaung U - Myingyan Rd,Nyaung-U,,21.2645180,95.0513500,Asia/Rangoon,"{""Monday"": [""4AM-9PM""], ""Tuesday"": [""4AM-9PM""], ""Wednesday"": [""4AM-9PM""], ""Thursday"": [""4AM-9PM""], ""Friday"": [""4AM-9PM""], ""Saturday"": [""4AM-9PM""], ""Sunday"": [""4AM-9PM""]}","Sunday,4AM,9PM|Monday,4AM,9PM|Tuesday,4AM,9PM|Wednesday,4AM,9PM|Thursday,4AM,9PM|Friday,4AM,9PM|Saturday,4AM,9PM",True,-9.2233720368547758e+18,"DENKO, NyaungU_02 _ _ MDY",https://www.google.com/maps/contrib/117071167725037484147,-9.2233720368547758e+18,/g/11fnvy9djr
Yadanar/Apex Gas & Oil,Yadanar/Apex Gas And Oil,+95 43 65 313,,"Thandwe, 07171",Thandwe,Thandwe,,18.4744320,94.35759899999999,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Yadanar/Apex Gas & Oil,,-9.2233720368547758e+18,/g/11f7gmk6dz
Kyun Thar Yar Petrol Shop - Bago,Kyun Thar Yar Petrol Shop Bago,+95 9 45802 1758,,"8FHC+8PF, Bago",8FHC+8PF,Bago,,17.3283230,96.47178599999999,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Kyun Thar Yar Petrol Shop - Bago,,4.0484204956726748e+18,/g/11c6sr88hb
SoPyay Gas Station,Sopyay Gas Station,+95 9 774 432690,,"R3XR+M6, Thazi",R3XR+M6,Thazi,,20.8492430,96.0905350,Asia/Rangoon,,,True,-9.2233720368547758e+18,SoPyay Gas Station,https://www.google.com/maps/contrib/115668153400836485599,-9.2233720368547758e+18,/g/11rdvjpsdw
Ya Da Nar Gas Station ရတနာ စက်သုံးဆီ,Ya Da Nar Gas Station ရတနာ စက်သုံးဆီ,+95 9 430 09165,,"MM9C+HGP Sin Hpyu, Kyun-Chauk Road, Chaung Hpyu (North","MM9C+HGP Sin Hpyu, Kyun-Chauk Road",Chaung Hpyu (North,,20.668970999999999,94.67133200000001,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Ya Da Nar Gas Station ရတနာ စက်သုံးဆီ,,-9.2233720368547758e+18,/g/11fnv3bd5z
Thet Wai Soe Gas Station သက်ဝေစိုး စက်သုံးဆီ,Thet Wai Soe Gas Station သက်ဝေစိုး စက်သုံးဆီ,+95 9 40157 3011,,"MM8F+X85 Sin Hpyu, Kyun -Chauk road, Chaung Hpyu (North","MM8F+X85 Sin Hpyu, Kyun -Chauk road",Chaung Hpyu (North,,20.667384999999999,94.673362,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Thet Wai Soe Gas Station သက်ဝေစိုး စက်သုံးဆီ,,-9.2233720368547758e+18,/g/11h7tb7pd0
gas station,Gas Station,+95 9 42502 4784,,85,85,MM,,16.847973,97.6791090,Asia/Rangoon,,,False,None,gas station,,-9.2233720368547758e+18,/g/11bzs4tf61
သန့် (စက်သုံးဆီ ရောင်းဝယ်ရေး),သန့် စက်သုံးဆီ ရောင်းဝယ်ရေး,+95 9 777 210899,,"9QGV+HG3, Unnamed Road, Wetlet","9QGV+HG3, Unnamed Road",Wetlet,,22.3763940,95.7937980,Asia/Rangoon,"{""Monday"": [""3:30AM-8PM""], ""Tuesday"": [""3:30AM-8PM""], ""Wednesday"": [""3:30AM-8PM""], ""Thursday"": [""3:30AM-8PM""], ""Friday"": [""3:30AM-8PM""], ""Saturday"": [""3:30AM-8PM""], ""Sunday"": [""3:30AM-8PM""]}","Sunday,3:30AM,8PM|Monday,3:30AM,8PM|Tuesday,3:30AM,8PM|Wednesday,3:30AM,8PM|Thursday,3:30AM,8PM|Friday,3:30AM,8PM|Saturday,3:30AM,8PM",False,None,သန့်,,4.5768555078305009e+18,/g/11n067mwkd
AY,Ay,+95 9 40157 7860,,"85R4+9JJ, မင်းလှ လမ်း, Thayet","85R4+9JJ, မင်းလှ လမ်း",Thayet,,19.340973999999999,95.15652400000000,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,AY,,4.8542243078961838e+18,/g/11gh474jzm
Shwe Myanmar Myo,Shwe Myanmar Myo,+95 9 40152 2888,,"Thayet-Kamma Rd, ရေနံ့သာ",Thayet-Kamma Rd,ရေနံ့သာ,,19.320502999999999,95.1840520,Asia/Rangoon,"{""Monday"": [""5AM-10PM""], ""Tuesday"": [""5AM-10PM""], ""Wednesday"": [""5AM-10PM""], ""Thursday"": [""5AM-10PM""], ""Friday"": [""5AM-10PM""], ""Saturday"": [""5AM-10PM""], ""Sunday"": [""5AM-10PM""]}","Sunday,5AM,10PM|Monday,5AM,10PM|Tuesday,5AM,10PM|Wednesday,5AM,10PM|Thursday,5AM,10PM|Friday,5AM,10PM|Saturday,5AM,10PM",True,-9.2233720368547758e+18,Shwe Myanmar Myo,https://www.google.com/maps/contrib/117828071069654984578,-9.2233720368547758e+18,/g/11gf0bdjr3
Green Power,Green Power,+95 9 774 799763,,"road,myede, Allanmyo","road,myede",Myede,,19.3927860,95.2222190,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,True,-9.2233720368547758e+18,Green Power,https://www.google.com/maps/contrib/100786473760589397275,8.76818073194078e+18,/g/11c0pz5r24
HT Gas Station ထိပ်တန်း စက်သုံး ဆီအ​ရောင်းဆိုင်,Ht Gas Station ထိပ်တန်း စက်သုံး ဆီအ​ရောင်းဆိုင်,+95 9 537 0644,,"2, Aunglan 04151",2,Aunglan,4151,19.399566000000000,95.2301200,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,True,-9.2233720368547758e+18,HT Gas Station ထိပ်တန်း စက်သုံး ဆီအ​ရောင်းဆိုင်,https://www.google.com/maps/contrib/112943412368993916964,6.7499989540110428e+18,/g/11h1dfdc3l
စွမ်းအားပြည့်(စက်သုံးဆီဆိုင်),စွမ်းအားပြည့် စက်သုံးဆီဆိုင်,+95 9 42652 0851,,"8754+3Q, Aunglan",8754.0+3Q,Aunglan,,19.3075550,95.256957,Asia/Rangoon,,,False,None,စွမ်းအားပြည့်(စက်သုံးဆီဆိုင်),,4.2372696199344e+17,/g/11wflxly23
Dawna Aung Myay Gas Station,Dawna Aung Myay Gas Station,+95 9 778 102777,,"XG97+4MP, Myaing Ka Lay",XG97+4MP,Myaing Ka Lay,,16.967836999999999,97.5141900,Asia/Rangoon,"{""Monday"": [""5AM-9PM""], ""Tuesday"": [""5AM-9PM""], ""Wednesday"": [""5AM-9PM""], ""Thursday"": [""5AM-9PM""], ""Friday"": [""5AM-9PM""], ""Saturday"": [""Closed""], ""Sunday"": [""5AM-9PM""]}","Sunday,5AM,9PM|Monday,5AM,9PM|Tuesday,5AM,9PM|Wednesday,5AM,9PM|Thursday,5AM,9PM|Friday,5AM,9PM",False,None,Dawna Aung Myay Gas Station,,1.6153578579400404e+18,/g/11h6tlqnj1
Asia Success,Asia Success,+95 9 40006 1333,,"60 th St, 107 x 108 between, Mandalay","60 th St, 107 x 108 between",Mandalay,,21.9369830,96.1142540,Asia/Rangoon,"{""Monday"": [""6AM-8PM""], ""Tuesday"": [""6AM-8PM""], ""Wednesday"": [""6AM-8PM""], ""Thursday"": [""6AM-8PM""], ""Friday"": [""6AM-8PM""], ""Saturday"": [""6AM-8PM""], ""Sunday"": [""6AM-8PM""]}","Sunday,6AM,8PM|Monday,6AM,8PM|Tuesday,6AM,8PM|Wednesday,6AM,8PM|Thursday,6AM,8PM|Friday,6AM,8PM|Saturday,6AM,8PM",False,None,Asia Success,,8.1116083643961651e+17,/g/11yxrw1mz_
"DENKO, Thanlyin_01 _ _ YGN",Denko Thanlyin_01 _ _ Ygn,+95 9 940 549239,http://www.denkomyanmar.com/,"Kyaik Khauk Pagoda Rd, Thanlyin",Kyaik Khauk Pagoda Rd,Thanlyin,,16.771999,96.250817,Asia/Rangoon,"{""Monday"": [""4AM-9PM""], ""Tuesday"": [""4AM-9PM""], ""Wednesday"": [""4AM-9PM""], ""Thursday"": [""4AM-9PM""], ""Friday"": [""4AM-9PM""], ""Saturday"": [""4AM-9PM""], ""Sunday"": [""4AM-9PM""]}","Sunday,4AM,9PM|Monday,4AM,9PM|Tuesday,4AM,9PM|Wednesday,4AM,9PM|Thursday,4AM,9PM|Friday,4AM,9PM|Saturday,4AM,9PM",True,-9.2233720368547758e+18,"DENKO, Thanlyin_01 _ _ YGN",https://www.google.com/maps/contrib/100405735712113543602,-9.2233720368547758e+18,/g/11f_1gg14v
"DENKO, DagonSeikkan_01 _ _YGN",Denko Dagonseikkan_01 _ _Ygn,+95 9 940 549241,http://www.denkomyanmar.com/,"Bago River Rd, Yangon",Bago River Rd,Yangon,,16.8354420,96.2523320,Asia/Rangoon,"{""Monday"": [""4AM-9PM""], ""Tuesday"": [""4AM-9PM""], ""Wednesday"": [""4AM-9PM""], ""Thursday"": [""4AM-9PM""], ""Friday"": [""4AM-9PM""], ""Saturday"": [""4AM-9PM""], ""Sunday"": [""4AM-9PM""]}","Sunday,4AM,9PM|Monday,4AM,9PM|Tuesday,4AM,9PM|Wednesday,4AM,9PM|Thursday,4AM,9PM|Friday,4AM,9PM|Saturday,4AM,9PM",True,-9.2233720368547758e+18,"DENKO, DagonSeikkan_01 _ _YGN",https://www.google.com/maps/contrib/103354240735981002243,-9.2233720368547758e+18,/g/11f1w9jbcb
PT Power Petrol Station (Pearl),Pt Power Petrol Station Pearl,+95 9 781 593568,,"X4GX+X6G, Twp, Yangon","X4GX+X6G, Twp",Yangon,,16.9774460,96.1480720,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,PT Power Petrol Station,,-9.2233720368547758e+18,/g/11c1s3lpxt
"DENKO, Botahtaung _ 01 _ MahaBandulaBridge _ YGN",Denko Botahtaung _ 01 _ Mahabandulabridge _ Ygn,+95 9 940 671409,http://www.denkomyanmar.com/,"Maha Bandula Road, Yangon",Maha Bandula Road,Yangon,,16.7732900,96.1783790,Asia/Rangoon,"{""Monday"": [""4AM-10PM""], ""Tuesday"": [""4AM-10PM""], ""Wednesday"": [""4AM-10PM""], ""Thursday"": [""4AM-10PM""], ""Friday"": [""4AM-10PM""], ""Saturday"": [""4AM-10PM""], ""Sunday"": [""4AM-10PM""]}","Sunday,4AM,10PM|Monday,4AM,10PM|Tuesday,4AM,10PM|Wednesday,4AM,10PM|Thursday,4AM,10PM|Friday,4AM,10PM|Saturday,4AM,10PM",True,-9.2233720368547758e+18,"DENKO, Botahtaung _ 01 _ MahaBandulaBridge _ YGN",https://www.google.com/maps/contrib/103592388462826173635,-9.2233720368547758e+18,/g/11kbw9d2nv
MOON SUN Petrol Station,Moon Sun Petrol Station,+95 1 611 536,,Yangon,,Yangon,,16.9804760,96.09317400000000,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,True,-9.2233720368547758e+18,MOON SUN Petrol Station,https://www.google.com/maps/contrib/102362245235545832231,-9.2233720368547758e+18,/g/11f9y9fg1c
360° Petro,360° Petro,+95 9 788 360360,,Yangon,,Yangon,,16.926971999999999,96.0996580,Asia/Rangoon,"{""Monday"": [""4AM-10PM""], ""Tuesday"": [""4AM-10PM""], ""Wednesday"": [""4AM-10PM""], ""Thursday"": [""4AM-10PM""], ""Friday"": [""4-10AM""], ""Saturday"": [""4AM-10PM""], ""Sunday"": [""4AM-10PM""]}","Sunday,4AM,10PM|Monday,4AM,10PM|Tuesday,4AM,10PM|Wednesday,4AM,10PM|Thursday,4AM,10PM|Friday,4,10AM|Saturday,4AM,10PM",True,-9.2233720368547758e+18,360° Petro,https://www.google.com/maps/contrib/100319169844692152017,-9.2233720368547758e+18,/g/11cs1kccmp
PT Power,Pt Power,+95 9 45775 5008,http://www.ptpowertrading.com/,"V6VR+8RH, South, Yangon","V6VR+8RH, South",Yangon,,16.8933030,96.2421160,Asia/Rangoon,,,False,None,PT Power,,-9.2233720368547758e+18,/g/11f5hnx6p_
Moon Sun,Moon Sun,+95 1 969 1366,,"W538+877, Yangon",W538+877,Yangon,,16.9032860,96.1656590,Asia/Rangoon,"{""Monday"": [""Open 24 hours""], ""Tuesday"": [""Open 24 hours""], ""Wednesday"": [""Open 24 hours""], ""Thursday"": [""Open 24 hours""], ""Friday"": [""Open 24 hours""], ""Saturday"": [""Open 24 hours""], ""Sunday"": [""Open 24 hours""]}",,False,None,Moon Sun,,-9.2233720368547758e+18,/g/11cs2h5815
